nodo,lat,lon,adyacentes
1273595105,-12.2057131,-76.9385909,"1273860598:49.11:-12.2059359:-76.9389811,1273503603:49.62:-12.2054887:-76.9381963,1273982807:98.68:-12.2049499:-76.9390542,1273701561:100.1:-12.2064873:-76.938121"
1273595109,-12.2281072,-76.9327822,"4149825602:8.32:-12.2280426:-76.9328209,10674276511:9.23:-12.2281788:-76.9327392,4149825607:52.64:-12.2278636:-76.9323669"
1273595184,-12.2093352,-76.9347473,"1405192249:50.98:-12.2089397:-76.9349845,4370503635:49.69:-12.2097207:-76.9345161,1273530073:47.87:-12.2095577:-76.9351244"
1273596866,-12.2322407,-76.9147208,"1754049943:27.69:-12.2321453:-76.9149562,1273474002:46.21:-12.2323999:-76.914328,1273702494:70.27:-12.2326346:-76.9152146"
1273597480,-12.1924407,-76.9536536,"4149608108:99.7:-12.191978:-76.9528679,1273819853:54.07:-12.1928613:-76.953404"
1273598048,-12.2341203,-76.93956,"1710932456:38.58:-12.2344193:-76.9393799,1273498257:48.46:-12.2337447:-76.9397861,1710932436:51.02:-12.2338838:-76.9391577,1710932460:103.18:-12.2345986:-76.9403736"
1273598325,-12.2312026,-76.912476,"1273859006:46.19:-12.2315893:-76.9126313,1752177925:49.19:-12.2307907:-76.9123109,5438624985:95.83:-12.2308901:-76.9132978,5438624984:92.66:-12.2315047:-76.9116813"
1273598482,-12.2015726,-76.9663197,"3748686923:124.65:-12.2004685:-76.9661214,4502592547:206.96:-12.2033678:-76.9667447,3748687635:51.07:-12.2016323:-76.9658538"
1273598576,-12.2384916,-76.9248698,"1712258379:12.14:-12.2385473:-76.9249659,4375898940:15.17:-12.238422:-76.9247497,1273901118:47.98:-12.2388706:-76.9246588"
1273599084,-12.2435271,-76.9233308,"1711041624:28.04:-12.243387:-76.9231162,5438641453:42.7:-12.2437183:-76.9236716,4370545145:58.05:-12.2439775:-76.9230606,1273731247:140.16:-12.2424398:-76.9239833"
1273600777,-12.239112,-76.9231798,"4375898890:8.86:-12.2391636:-76.9232419,1712258385:29.74:-12.2389387:-76.9229713,4809794209:124.96:-12.2399716:-76.9224391"
1273605062,-12.2311902,-76.9534135,"8167881926:103.86:-12.2316902:-76.9542208,5390312916:184.11:-12.231975:-76.9519229,1273889183:196.17:-12.2296794:-76.9543455"
1273605497,-12.2081471,-76.9409566,"1572825693:50.41:-12.2077562:-76.9411915,1273722541:51.88:-12.2085493:-76.9407146,5433685857:48.37:-12.207924:-76.9405745"
1273605905,-12.2050884,-76.9504261,"1273748200:49.3:-12.2053139:-76.9508167,5432485975:50.34:-12.2054789:-76.9501918,1657677819:60.72:-12.2046173:-76.9507087"
1273606461,-12.2140669,-76.9428991,"1572825675:100.49:-12.2148459:-76.9424304,5433789586:47.74:-12.2142844:-76.9432778"
1273607031,-12.2256541,-76.9369833,"1273877467:48.16:-12.2254338:-76.9366017,5436376578:50.67:-12.2252616:-76.9372202,1711900113:51.41:-12.2260524:-76.936743"
1273607942,-12.2350538,-76.9385443,"3762109483:54.19:-12.2353565:-76.9381535,1710932475:48.55:-12.234703:-76.9382783,1710932492:52.92:-12.2354362:-76.9388342,1710932456:115.12:-12.2344193:-76.9393799"
1273608143,-12.2014327,-76.9472034,"4149608134:63.13:-12.2019217:-76.9469083,1273649013:51.54:-12.2016687:-76.9476115"
1273608376,-12.2192093,-76.9231329,"1273819107:43.65:-12.2188667:-76.923329,1273895792:82.17:-12.2195901:-76.9237809,4370536130:69.77:-12.2198035:-76.9229298"
1273608980,-12.2376222,-76.9241797,"4816753118:44.88:-12.2379689:-76.9239683,1712258366:41.52:-12.2373014:-76.9243752,1712258372:24.76:-12.2377373:-76.9243748"
1273608999,-12.2019916,-76.9528135,"4149608095:49.09:-12.2022174:-76.9532016,1674115503:49.56:-12.2016058:-76.9530418"
1273609111,-12.2241524,-76.9362034,"1273487684:47.8:-12.2239338:-76.9358247,1273761019:100.46:-12.2249363:-76.9357439,1709508383:51.4:-12.2243875:-76.9366106"
1273609186,-12.2037841,-76.9435579,"3749287633:7.18:-12.2037285:-76.9435915,1405154402:99.04:-12.2033308:-76.9427735,1273732820:52.69:-12.2041921:-76.9433113"
1273609375,-12.207105,-76.9436952,"4149643658:8.79:-12.2070368:-76.9437361,4230756009:142.87:-12.2064512:-76.9425635"
1273609708,-12.207848,-76.9460259,"1572825656:51.98:-12.2076103:-76.9456141,5432479565:98.79:-12.2070757:-76.9464752,1572825605:47.85:-12.2080669:-76.946405"
1273612563,-12.2306853,-76.9317384,"4624415034:101.82:-12.2311635:-76.9325374,10671883102:9.6:-12.2306124:-76.9317857"
1273613423,-12.2153385,-76.9404421,"10684293628:17.26:-12.2152048:-76.9405228,1666682882:34.9:-12.2156094:-76.9402799,1572825629:49.98:-12.2155726:-76.9408347"
1273613493,-12.1966297,-76.9618615,"1674239443:50.65:-12.1970268:-76.9616332,4494720466:53.72:-12.1962086:-76.9621037,5446209341:84.33:-12.1969915:-76.9625434"
1273614633,-12.2220644,-76.9325897,"1273689731:51.1:-12.2224595:-76.9323496,1709508307:59.56:-12.2216039:-76.9328696,5436376567:50.11:-12.2218307:-76.9321955"
1273619024,-12.2036059,-76.9387144,"1655041974:100.7:-12.2028248:-76.9391832,3749285420:50.81:-12.2038342:-76.9391194,1655041960:49.02:-12.2033844:-76.9383244"
1273619236,-12.2052394,-76.9404798,"1273554506:51.28:-12.205637:-76.9402408,4149643651:49.61:-12.2050149:-76.9400853"
1273619688,-12.2299432,-76.9525234,"1405213111:399.9:-12.226821:-76.9543497,5390273135:159.59:-12.2292371:-76.9512449,1757641905:103.75:-12.2301207:-76.9518373"
1273620206,-12.2276576,-76.9183724,"10988911063:2.68:-12.2276796:-76.9183825,1273719154:80.35:-12.2270007:-76.9180644,4439914601:45.88:-12.2278175:-76.9179832"
1273621412,-12.1949781,-76.9499056,"1657677604:49.97:-12.1945951:-76.9501461,5432464016:50.94:-12.1947427:-76.9495035,4367117722:50.85:-12.1953679:-76.9496609"
1273621889,-12.2056023,-76.9457555,"1572825718:48.04:-12.2053823:-76.9453751,4370478246:52.08:-12.2060057:-76.9455121,1572825670:51.67:-12.205202:-76.945997"
1273622092,-12.1907051,-76.9431118,"3717880691:14.06:-12.1906451:-76.9429979,1273842065:59.24:-12.191165:-76.9428366,5615257441:77.25:-12.1901057:-76.9434711"
1273624626,-12.1966507,-76.9407575,"1657677677:49.58:-12.1968809:-76.9411482,1657677663:50.19:-12.1964193:-76.940361,5432474858:99.09:-12.1974219:-76.9403007,5432474857:100.33:-12.1958691:-76.9412188"
1273624630,-12.2352181,-76.9148673,"1572589795:48.39:-12.2348393:-76.9150865,1572589355:111.32:-12.2346974:-76.9139924,1572591166:28.09:-12.2353495:-76.9150881,4124488558:90.88:-12.2359227:-76.9144445"
1273625312,-12.1859146,-76.9466622,"1674247855:101.29:-12.1867031:-76.9461956,1754149969:51.04:-12.1861471:-76.9470671"
1273625728,-12.2031325,-76.9692299,"1663765007:51.28:-12.2030452:-76.9696932,3748686885:30.34:-12.2031841:-76.9689558,1663764992:186.95:-12.2042487:-76.9699174"
1273629868,-12.1958587,-76.9627051,"1273975528:40.64:-12.1957833:-76.9623392,1273835679:49.12:-12.1959206:-76.9631526,4494720467:64.69:-12.1964349:-76.962623"
1273631113,-12.2394878,-76.9218529,"4375898950:22.01:-12.2393358:-76.9219826,1712258390:45.83:-12.2392217:-76.9215308,1273721704:41.49:-12.2397287:-76.9221445"
1273631299,-12.2085976,-76.9417446,"4370478297:49.89:-12.2082116:-76.9419786,5433685855:49.66:-12.2088225:-76.9421394,1572825587:52.34:-12.2090025:-76.941499"
1273631745,-12.2314264,-76.914796,"1754049926:70.7:-12.2307914:-76.9147625,5079272331:45.01:-12.2318154:-76.9148008,5067375727:95.28:-12.2312733:-76.9141392"
1273631782,-12.2350523,-76.923651,"1273867917:59.34:-12.2347863:-76.9231776,6302465930:11.27:-12.2351028:-76.9237409,1710500118:244.26:-12.2331506:-76.924776"
1273631973,-12.2146628,-76.9690081,"1674225366:251.28:-12.2124561:-76.9685099,1757641867:232.14:-12.2141926:-76.9710893,4284571704:195.5:-12.2148476:-76.9672549,4060113073:201.06:-12.2162792:-76.9682038"
1273632951,-12.2290653,-76.9243442,"1273492841:48.53:-12.2286848:-76.9245629,1273743716:68.18:-12.228752:-76.9238049,1273980312:48.28:-12.2292871:-76.9247261"
1273634210,-12.2414246,-76.915312,"1701750597:14.54:-12.2415375:-76.9152445,4370545175:49.65:-12.241039:-76.9155423,1713667488:174.43:-12.2422131:-76.9166996"
1273634962,-12.2042566,-76.9443628,"3749287635:7.12:-12.2042014:-76.944396,1273745768:51.34:-12.2040181:-76.9439583,1273569946:52.23:-12.2046616:-76.9441194"
1273635596,-12.1895759,-76.951558,"10897839070:47.86:-12.1893583:-76.9511781,1674243767:50.74:-12.1898066:-76.9519608,1674243753:49.17:-12.189956:-76.9513268"
1273636799,-12.2268233,-76.9362777,"3783425127:49.87:-12.2270516:-76.9366727,1711900133:51.9:-12.2264213:-76.9365203"
1273638342,-12.192171,-76.9581723,"2166909947:49.32:-12.1917828:-76.9583918,4394285403:48.73:-12.1924055:-76.9585511"
1273640683,-12.2018862,-76.9479875,"1273649013:47.49:-12.2016687:-76.9476115,1273802031:49.76:-12.2015019:-76.9482221,1657677803:62.73:-12.2023757:-76.9477006"
1273642243,-12.2324596,-76.9384192,"1273961212:52.87:-12.2320558:-76.9386761,1273887952:51.38:-12.2326938:-76.9388268,4370536335:47.79:-12.2328274:-76.9381917"
1273643366,-12.1968764,-76.9504638,"1657677681:48.89:-12.1971029:-76.9508493,5432464017:99.88:-12.1961101:-76.9509432,4149608119:49.87:-12.1966446:-76.950071"
1273644662,-12.2065484,-76.9511576,"4370478186:50.75:-12.2069414:-76.9509202,5432485973:49.27:-12.2067774:-76.9515457,4370478188:50.75:-12.2061554:-76.951395"
1273645124,-12.2275468,-76.9195137,"1754049815:42.69:-12.2278775:-76.9193168,1273948143:51.98:-12.2273634:-76.9199476,1754049832:140.13:-12.2281864:-76.9206247"
1273647783,-12.1956013,-76.9500593,"1657677607:100.14:-12.1948301:-76.9505351,4367117722:50.48:-12.1953679:-76.9496609,4367117712:52.01:-12.1958417:-76.9504698"
1273649013,-12.2016687,-76.9476115,"1273692099:98.57:-12.2008992:-76.9480617,1273640683:47.49:-12.2018862:-76.9479875,1273608143:51.54:-12.2014327:-76.9472034"
1273649126,-12.2332819,-76.9205684,"1273656559:53.21:-12.2328693:-76.9208164,1273514299:55.1:-12.2337092:-76.9203116,1710500129:81.78:-12.2336575:-76.9212154"
1273649263,-12.2274159,-76.9383824,"1711900184:29.23:-12.2276425:-76.9382461,5436376584:25.59:-12.2272175:-76.9385018,1711900147:148.61:-12.2267332:-76.9372068"
1273649344,-12.243414,-76.9211963,"5438641457:46.6:-12.2437721:-76.9209735,1273760586:91.4:-12.2427117:-76.9216333,1711041626:40.96:-12.2436031:-76.9215198"
1273650713,-12.2187471,-76.9399948,"4149729006:100.3:-12.2182778:-76.9392066,4149729010:8.87:-12.2186787:-76.9400368"
1273651295,-12.2126538,-76.94152,"4149688969:49.19:-12.2128807:-76.9419085,1273745635:51.26:-12.2122567:-76.9417595"
1273651503,-12.1951993,-76.9475821,"1657677600:100.1:-12.1944158:-76.9480355,5432464013:52.89:-12.1949492:-76.9471682"
1273651865,-12.2034602,-76.952464,"1674117156:48.72:-12.2032411:-76.9520758,1674117160:50.63:-12.2038539:-76.95223,1674117159:50.98:-12.2030638:-76.9526997"
1273652032,-12.2072368,-76.9349011,"1572825445:47.94:-12.2070174:-76.9345214,4370503631:49.24:-12.2076183:-76.934671,4370503629:50.76:-12.2068435:-76.9351382"
1273652628,-12.230198,-76.9419244,"1273662209:51.1:-12.2305924:-76.9416831,4149786049:9.8:-12.2301218:-76.9419697,4149786044:99.28:-12.2297414:-76.9411393"
1273654616,-12.2361487,-76.9362624,"5436396514:49.6:-12.2358875:-76.9366324,4839345404:50.48:-12.2365185:-76.9365319"
1273654909,-12.1978335,-76.9620988,"1273696112:52.12:-12.198241:-76.9618618,1273748000:87.74:-12.1974288:-76.9614058,1273503116:90.44:-12.1981073:-76.962878"
1273656559,-12.2328693,-76.9208164,"1710500112:50.71:-12.232476:-76.9210527,1273649126:53.21:-12.2332819:-76.9205684,1273467376:81.84:-12.2332433:-76.921465"
1273656877,-12.1943501,-76.9470041,"1273845236:51.46:-12.1939526:-76.9472465,1273524402:47.3:-12.1947155:-76.9467812,5432464010:48.9:-12.1941253:-76.9466174"
1273657153,-12.2106534,-76.9470703,"1273748899:50.17:-12.2102636:-76.9473027,1273780897:50.83:-12.2108863:-76.9474728,1273789183:48.32:-12.2110289:-76.9468465"
1273657750,-12.2214949,-76.9307024,"1273553285:51.51:-12.2210961:-76.9309435,1709508312:48.8:-12.2218727:-76.9304739,5436376564:47.94:-12.2212807:-76.9303196"
1273658599,-12.2282153,-76.9552405,"1273889183:189.64:-12.2296794:-76.9543455,1273696421:79.07:-12.2288148:-76.9556318,1405213111:182.98:-12.226821:-76.9543497"
1273659338,-12.2196323,-76.9283945,"4370536154:85.57:-12.2192396:-76.9277173,4370536160:57.73:-12.2198972:-76.9288514,4370536158:80.89:-12.220265:-76.9280271"
1273659932,-12.1967888,-76.9427962,"1273724829:49.55:-12.1965607:-76.9424046,1273830005:99.35:-12.1975571:-76.9423295,3749287666:48.75:-12.1970133:-76.9431815"
1273661337,-12.2078713,-76.9378252,"1273666962:51.13:-12.2076378:-76.9374199,1273525406:52.71:-12.208281:-76.9375813,4065954109:53.53:-12.2074552:-76.9380729"
1273662209,-12.2305924,-76.9416831,"1710920369:98.32:-12.2313547:-76.9412247,1273652628:51.1:-12.230198:-76.9419244,1710920340:52.96:-12.2303469:-76.9412655,1710920350:51.65:-12.2308319:-76.9420903"
1273664562,-12.1897686,-76.9558012,"5460585610:106.07:-12.1906034:-76.955329,1273685444:50.36:-12.1895439:-76.9553989,1273894096:49.95:-12.1899892:-76.9562015"
1273664638,-12.1985238,-76.9360397,"5079404156:123.59:-12.1979567:-76.9350617,5432426757:116.34:-12.1990574:-76.9369605,1727538209:123.45:-12.1994823:-76.9354665,1727538178:98.91:-12.1977558:-76.9364989"
1273666272,-12.2256544,-76.9332018,"5436378307:99.55:-12.2264212:-76.932729,1273548905:47.55:-12.2258689:-76.9335803,1273798991:53.47:-12.2254029:-76.9327824"
1273666962,-12.2076378,-76.9374199,"1273661337:51.13:-12.2078713:-76.9378252,1572825679:47.67:-12.2074202:-76.937042,5433745922:100.88:-12.2084252:-76.9369588"
1273673252,-12.205715,-76.9479216,"3749287642:51.22:-12.2061132:-76.9476846,5432485979:48.91:-12.2059386:-76.9483091"
1273673413,-12.2280266,-76.9383442,"1711900186:36.21:-12.2277471:-76.9385152,4152129055:95.78:-12.2284598:-76.939106"
1273673755,-12.2411545,-76.9198142,"1712241093:39.1:-12.2414373:-76.9196004,1712241091:46.72:-12.2408341:-76.9200923,4809794214:55.67:-12.240836:-76.9194189,1712241102:72.71:-12.2415891:-76.9203141"
1273675470,-12.1927655,-76.9479707,"5432464014:53.31:-12.1931773:-76.9477195,1657677563:50.95:-12.1925363:-76.9475648"
1273675600,-12.2269034,-76.964254,"5057311453:273.3:-12.225067:-76.9659252,3717320345:89.8:-12.2263194:-76.9636832,3717320339:94.19:-12.2276882:-76.9645801"
1273675680,-12.2250731,-76.9647228,"1273463163:88.53:-12.2250184:-76.9639101,5057311452:8.29:-12.2250148:-76.9647703,3717320345:178.8:-12.2263194:-76.9636832"
1273676017,-12.2273053,-76.9304963,"4370536296:50.14:-12.2276937:-76.930262,1709508465:50.63:-12.2275417:-76.9308945,1709508446:48.93:-12.2269263:-76.9307251"
1273678331,-12.2333125,-76.914812,"1572589443:44.96:-12.2336622:-76.9146044,1273980908:43.01:-12.232978:-76.9150107,1273803656:138.0:-12.2339461:-76.9159039,1273863009:131.11:-12.2325406:-76.9139599"
1273679512,-12.236388,-76.937548,"5436396515:52.4:-12.2360028:-76.9372702,1710932498:101.46:-12.2358508:-76.9383027,1273959921:99.44:-12.2369079:-76.9368034"
1273679817,-12.2083475,-76.9386092,"4370503624:50.25:-12.2087359:-76.9383729,3952895376:55.54:-12.2079181:-76.9388703,5433743815:49.01:-12.2085688:-76.9389992"
1273681414,-12.2400074,-76.9224082,"1273562468:45.83:-12.2402733:-76.9227304,4809794209:5.21:-12.2399716:-76.9224391,1712258398:43.95:-12.2403098:-76.9221478"
1273682941,-12.2401962,-76.9212196,"1273454600:39.99:-12.2404318:-76.9214976,1273797511:47.16:-12.2399184:-76.9208917,1712241086:46.41:-12.2405097:-76.9209377"
1273683560,-12.2272852,-76.9241477,"1273878214:57.51:-12.2277304:-76.9238783,5438599411:84.24:-12.2276724:-76.924814,1710500042:54.27:-12.2268651:-76.9244019"
1273683844,-12.2108867,-76.9365429,"1572825432:51.42:-12.2112866:-76.9363054,5433756067:49.69:-12.2111146:-76.9369362,1404144011:100.38:-12.210106:-76.9370066"
1273684097,-12.2441039,-76.9243579,"4209224207:115.77:-12.2431988:-76.9248845,1711041663:110.58:-12.2449684:-76.923855,5438641454:41.8:-12.2439169:-76.9240242,1711041653:56.06:-12.2443589:-76.9248029"
1273684265,-12.2080481,-76.9426134,"5433685855:100.34:-12.2088225:-76.9421394,1273865003:98.67:-12.2072866:-76.9430795,1273891378:48.74:-12.2082717:-76.9429991,1273591523:50.1:-12.2078183:-76.9422169"
1273684768,-12.2308317,-76.9238199,"4370544994:84.45:-12.2304393:-76.9231545,1710500091:56.24:-12.2303929:-76.9240773,5438606622:53.22:-12.2312469:-76.9235762"
1273685444,-12.1895439,-76.9553989,"5460585612:105.55:-12.1903621:-76.9549066,3789130541:49.69:-12.1891561:-76.9556261,1273454918:48.76:-12.1893193:-76.9550136,1273664562:50.36:-12.1897686:-76.9558012"
1273685818,-12.197017,-76.95252,"1273750208:49.72:-12.1967885:-76.9521268,1657677686:51.71:-12.1972522:-76.9529304,1273856840:99.22:-12.1977867:-76.9520582,5432464020:99.33:-12.1962465:-76.9529824"
1273687788,-12.1931081,-76.9466892,"1657677585:50.0:-12.19334:-76.9470833,1273785040:49.92:-12.1927227:-76.9469247,1657677586:49.32:-12.1934889:-76.9464566"
1273687871,-12.2426687,-76.9222282,"1273696246:46.49:-12.2423977:-76.9219024,1273593039:43.41:-12.2429229:-76.9225314,4370545129:111.56:-12.2418899:-76.9228754"
1273689731,-12.2224595,-76.9323496,"1273614633:51.1:-12.2220644:-76.9325897,1273722653:50.66:-12.222689:-76.9327523,1273899368:47.21:-12.2228245:-76.9321277"
1273690141,-12.1988413,-76.9600128,"1273936689:52.47:-12.1984293:-76.9602481,4416525894:49.36:-12.1990668:-76.9604006,1273695823:49.43:-12.1986073:-76.9596261,1674239449:48.97:-12.1992258:-76.9597932"
1273690233,-12.2288585,-76.9202306,"1754049853:45.02:-12.2285072:-76.9204366,4059106445:141.5:-12.2282119:-76.9191091"
1273690259,-12.2108061,-76.9464484,"1273789183:49.86:-12.2110289:-76.9468465,4370478310:50.95:-12.2105783:-76.9460416,3952895414:104.26:-12.2116159:-76.9459649"
1273690426,-12.2119528,-76.9430201,"5433743804:50.54:-12.2115608:-76.9432554,1273787344:49.75:-12.2121818:-76.9434134,1273980539:49.53:-12.2123369:-76.9427894"
1273691233,-12.2299613,-76.9119772,"3821040392:50.1:-12.2303806:-76.912146,1273486172:49.92:-12.2295434:-76.9118093,3759586693:91.45:-12.2302695:-76.911197,1273768054:95.92:-12.2296483:-76.9127997"
1273691319,-12.1913452,-76.9382498,"3717872007:64.66:-12.1916366:-76.9387646,4767940997:75.74:-12.1910039:-76.9376467,5432454100:156.15:-12.1901384:-76.9389845"
1273691620,-12.240241,-76.925303,"1273838401:43.37:-12.2404398:-76.9256464,1712258401:42.94:-12.2405739:-76.9251028,3756752371:56.2:-12.2398052:-76.925565"
1273691816,-12.2046037,-76.9375945,"1655022122:52.99:-12.2043655:-76.9371722,1655022227:47.64:-12.2042354:-76.9378185,4370478280:51.92:-12.2050051:-76.9373504"
1273692099,-12.2008992,-76.9480617,"1273649013:98.57:-12.2016687:-76.9476115,5432474873:48.84:-12.2011252:-76.948447,1273475438:50.7:-12.2006646:-76.9476617,1657677762:100.99:-12.2001144:-76.9485283"
1273692544,-12.211097,-76.9341936,"1572825643:99.38:-12.2103276:-76.9346589,1273892073:47.15:-12.2108811:-76.9338202,3749287681:50.06:-12.2113259:-76.9345902"
1273692794,-12.2293578,-76.9304151,"4149832482:54.07:-12.229774:-76.9301578,10684368998:12.59:-12.2294151:-76.930515"
1273694913,-12.2278045,-76.9407139,"1710920307:55.41:-12.2275443:-76.940279,5436376591:47.45:-12.2280271:-76.9410864,1710920315:102.61:-12.2285985:-76.9402328,1273804707:100.12:-12.2270298:-76.9411834"
1273695440,-12.1945732,-76.9407838,"1727313216:60.13:-12.1943:-76.9403064,1273742315:124.44:-12.1955396:-76.9402065,1727313203:117.16:-12.1936646:-76.9413294"
1273695823,-12.1986073,-76.9596261,"5446209336:54.35:-12.1983544:-76.9591982,1674233834:157.79:-12.1973649:-76.9603276,1273690141:49.43:-12.1988413:-76.9600128"
1273695865,-12.2288042,-76.9232292,"4370544979:53.68:-12.2285592:-76.9228036,1273805597:36.96:-12.2285179:-76.9234019,4370544978:85.26:-12.2291944:-76.9239046"
1273696112,-12.198241,-76.9618618,"1674239445:49.08:-12.1986241:-76.9616375,1273654909:52.12:-12.1978335:-76.9620988,1273728030:142.94:-12.1976062:-76.9607182"
1273696242,-12.2085607,-76.9499423,"1657677929:47.97:-12.2083361:-76.9495655,1273463267:48.97:-12.2089399:-76.9497132,1273967581:50.16:-12.2081722:-76.9501769"
1273696246,-12.2423977,-76.9219024,"1712241117:46.87:-12.2421157:-76.9215818,1273687871:46.49:-12.2426687:-76.9222282,5438641450:136.36:-12.2414735:-76.9227272"
1273696421,-12.2288148,-76.9556318,"1273561972:52.04:-12.2292265:-76.9558596,1273658599:79.07:-12.2282153:-76.9552405,2465762558:295.59:-12.2276384:-76.9580701"
1273697333,-12.2322311,-76.9167403,"1754049939:48.12:-12.2318579:-76.9169644,4341425376:148.66:-12.2329313:-76.9179057"
